Date,UserName,Komentar,Like
2025-06-15T22:45:50Z,@farikarika2862,RRQ R nya runner up anyink,3
2025-06-15T22:48:14Z,@smilelightt,emang suka banget mereka jadi runner-up 😂,0
2025-06-15T22:45:41Z,@WildanZylan,"gue kindom dan gue ngucapin selamat buat team onic dan NT rrq gue ga bakal pindah team walau rrq udah gak angkat piala lagi dari season 9 gue tetep rrq,no karbit karbit yang teamnya ga angkat piala piala malah pindah tim",0
2025-06-15T22:45:28Z,@Rezaa_Immanuel,"Ini bukan waktunya onic,<br>Ini waktunya YEB",0
2025-06-15T22:44:40Z,@madisutikno9010,Cuma bisa granger,0
2025-06-15T22:44:16Z,@syaamilgimang,Adi mah gak usah 😂😂,0
2025-06-15T22:44:12Z,@ArifinFaqi,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=27484"">7:38:04</a> gilak sanzzzz🎉😂🎉",7
2025-06-15T22:42:22Z,@PujiRahayu-h9z,Kutukan gran final🗿,0
2025-06-15T22:42:17Z,@aswanramadhan2406,Nambah lagi cincin coac yeb😂😂,0
2025-06-15T22:42:03Z,@newbie_93,Kocak pas voting pas onic kalh 3-2 malah pada dukung rrq pas menang onic malah balik lagi yg. Voting dasar fan fomo,0
2025-06-15T22:41:23Z,@lestyr4171,+Coach YEB=Championship 😤😤😤,1
2025-06-15T22:49:28Z,@smilelightt,"ga juga season lalu coach yeb ada tapi ga juara, semua tergantung mentalnya aja sama konsisten + mau improve",1
2025-06-16T06:29:56Z,@egiaddabigigeming,"Itu karena, pemain pemain nya di ganti ganti Mulu jadi chemistry nya kurang",1
2025-06-15T22:39:06Z,@MalikhaAl-husnaBarata,Baxilit jir,0
2025-06-15T22:38:39Z,@K1NGKANZZ,GG ONIC CONGRATS,0
2025-06-15T22:37:12Z,@Winaayauna,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=27048"">7:30:48</a> WOY WOY WOYYY, PRITTT CEK VAR!!!!",0
2025-06-15T22:36:13Z,@TANTINGTTG,ROR,0
2025-06-15T22:36:07Z,@hlishk2444,Yah juara no 2 deh😅😂🎉,0
2025-06-15T22:35:47Z,@TANTINGTTG,Respect<br>Permainan yang sungguh menegakkan walaupun RRQ kalah,0
2025-06-15T22:33:42Z,@ramdanifahlevi9849,runer up terus ayingg kebiasaan😢😂😅😊,0
2025-06-15T22:49:56Z,@smilelightt,kan emang duta runner-up,0
2025-06-15T22:31:52Z,@AbieyNabiel,BOSAN,0
2025-06-15T22:31:49Z,@hunainialan8200,Utututu Runner up lagi awokwkwk,0
2025-06-15T22:30:52Z,@KinonSalim,"Wahai onic ama ppq tolonglah lepasin itu srg.kalian 2 tim selalu susah ngalahin srg,gimana ketemu bos terakhir(ph)😢smoga ya",0
2025-06-15T22:30:39Z,@Nugroho-tb2rv,Wkwkkw setiap game terakir pick yve keramat jir,0
2025-06-15T22:28:47Z,@asmarmiliniawan6984,Toy adalah mainan ya😂,0
2025-06-15T22:27:00Z,@sitinurwinda2350,"Dah ketebak kan yang juara siapa,🗿🗿",0
2025-06-15T22:24:15Z,@pabloescobar-t2j9t,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=26800"">07:26:40</a> RRQ juaranya runer RUNNER UP ONIC juara di hati ＩＮＢＯＸ４Ｄ",821
2025-06-16T10:23:20Z,@yofan.aryadita.32,Apalah 👎,0
2025-06-16T11:21:19Z,@jugaesport4297,JANGAN SONGONG SEBELUM JUARA...,0
2025-06-15T22:23:31Z,@Sisukategang,Settingan yang sangat sempurna untuk membodohi para kingdoom,0
2025-06-15T22:23:09Z,@sakuraofficial528,Onic the real king,1
2025-06-15T22:21:38Z,@AGUNGSUG,BIASAKAN NONTON SAMPAI HABIS YA DEK,0
2025-06-15T22:19:36Z,@mdjtv6218,ONIC TANPA PH BISA APA,0
2025-06-15T22:30:34Z,@Kiritoo930,Ngetik jangan sambil nangis ya no no no,0
2025-06-15T22:50:32Z,@smilelightt,DARI PADA RRQ BELI PH GA JUARA2🤣,0
2025-06-15T22:17:17Z,@fikriputra8751,Best Final Sat 🎉🎉🎉,1
2025-06-15T22:12:19Z,@FaisalAtih,Kongdom jangan nangis ya,0
2025-06-15T22:09:11Z,@KhansyahUmar-y5n,GG ONIC🎉🎉🎉,0
2025-06-15T22:08:57Z,@malvintan4003,"yang KOMEN UDH iya MAIN RAJA2NYA, ORANG GAK TAHU RESPECT. yang NAMANYA MANUSIA SUKA BLUNDER, NGEHUJAT IDFC MEREKA GK KENAL sama LU IDIOTTT🖕🖕🖕🖕🖕",0
2025-06-15T22:05:04Z,@ambarevo5517,Katanya ini era kita bukan era onic lagi...😅😅😅,0
2025-06-15T22:02:27Z,@sofhidwiananta9037,Rrq raja penjaga runner up,0
2025-06-15T22:02:03Z,@chiefona5503,RAJA DARI SEGALA RAJA BADUT 🤡🤡,0
2025-06-15T22:00:33Z,@suprionosupriono9721,Untun nnael masuk onik kalo ga gak dapet cincin 😂,0
2025-06-15T22:00:13Z,@desyekad2432,Coach yeb nih bos Acil awal season bikin pusing,0
2025-06-15T21:58:56Z,@DimasBayuAjie,"<a href=""http://www.youtube.com/results?search_query=%23cumabisagranger"">#CumaBisaGranger</a>",1
2025-06-15T21:57:46Z,@AkunBit-t4j,Fifa rrq ku menangis wkwkwkwkwkwkw toy tolol,0
2025-06-15T21:55:38Z,@Ziyadparis,Alhamdulillah onicccc,0
2025-06-15T21:55:25Z,@RaihannNazhirul,GG onic nt rrq🤝,0
2025-06-15T21:53:21Z,@arrazyhasyimofficial827,mid lane RRQ selalu blunder,0
2025-06-15T21:52:21Z,@JailieOliver-k9d,ONICCC,0
2025-06-15T21:48:49Z,@krishnamolsom8611,😅,0
2025-06-15T21:46:48Z,@IbastianAbiwara,Khecut engga iri tu lihat jari nya coach yeb 😂😂😂😂,0
2025-06-15T21:46:36Z,@apalah-y2n,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=27009"">7:30:09</a> udah 6 aja nih coach",0
2025-06-15T21:45:37Z,@sitiying5127,Kutukan RRQ#2,0
2025-06-15T21:43:06Z,@sudiknoalhakim6164,gila SAAAAAAAANZZ🎉,0
2025-06-15T21:41:23Z,@Bszenn,INI ONIC WOI BUKAN GEEK,0
2025-06-15T21:40:07Z,@Ahmad_fik,Mau dengar lagi ini waktunya siapa😂,0
2025-06-15T21:37:18Z,@raflirizdky9101,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=26687"">7:24:47</a> yang tdi joget 2-3 sekarang nangis hahaha😂😂😂😂",85
2025-06-15T21:37:27Z,@raflirizdky9101,😢😢😢,0
2025-06-16T00:03:30Z,@KevinJo-ox8ce,yang joget nya menit keberapa brok?,0
2025-06-16T01:29:23Z,@FarelGantenf,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=18747"">5:12:27</a>​@@KevinJo-ox8ce",13
2025-06-16T05:33:31Z,@aldiyulianto605,Gak ada​@@FarelGantenf,0
2025-06-16T06:30:49Z,@FatimahKhairunisa-y1g,Wkwkwk,0
2025-06-15T21:37:08Z,@FahriRamdani-h9z,menang koar&quot; kalah minta rispek,0
2025-06-15T21:32:11Z,@Iciboss0_0,"Gak seru njir onic terus perasaan yang juara , nanti season depan onic lagi tuh , pegang kata kata gw😂",1
2025-06-15T21:31:18Z,@andyjuandy95,Ini walaupun Skylar balik gak bakal jadi apa&quot; karena terlalu jungler exp mage mid hampir sama secara permainan mental masih jauh kelas dari Kairi albert sanz Skylar,0
2025-06-15T21:28:06Z,@andyjuandy95,Tapi melihat match 2 team ini sangat&quot; Jauh dari Kualitas kalau ketemu Team PH 😅😅,0
2025-06-15T21:25:36Z,@ex______shion-p7e,Awalnya #9 berakhir juara mpl,0
2025-06-15T21:24:56Z,@genk_gonk,"Coach rrq sudah tau Hero power lawan kok TDK di ban,aneh",0
2025-06-15T21:23:58Z,@emanlinggau5986,"INI WAKTUNYA ONIC BUKAN KITA,",0
2025-06-15T21:23:11Z,@abdulfatah2207,No lemon no trophy awokowkowkowk,0
2025-06-15T21:22:28Z,@genk_gonk,Kasian rrq gak ada mental juaranya,0
2025-06-15T21:20:54Z,@Ellllllllll25,info kaka kaka depan both dunia game pake jersey onic?hehe,0
2025-06-15T21:18:49Z,@Hahaha_chuaks,Paddington sok asik su,1
2025-06-15T21:18:01Z,@Native21,di ewc ntr rrq membadut 😂,0
2025-06-15T21:15:29Z,@dimaspamungkas5526,SEGINI DOANG PPQ?? 🤡🤡,0
2025-06-15T21:14:33Z,@MuniriTemon,Ga rispeck BAN PHARSA sih,0
2025-06-15T21:08:18Z,@genk_gonk,RRQ mental krupuk,0
2025-06-15T21:06:13Z,@softhuman24434,gila sanz mvp cuy😂,0
2025-06-15T21:06:04Z,@Evan-S159,Kalah jangan nangis ya 🤭😹,1
2025-06-15T21:41:45Z,@BUDI1383-z4h,Respect bang kayak player nya,0
2025-06-15T21:04:29Z,@Idinn.781,Yey juara Raner up terbanyak di mpl id😂,0
2025-06-15T21:03:50Z,@IlhamMaulana-ol5tv,"Wkwkk 3-2 rrq unggul tapi aku setenang itu yakin yang menang tetap bakal onic, dan yah akhirnya.. <br>GG ONIC 💛",0
2025-06-15T21:00:07Z,@novidianti7365,"The one and only kingg sanzzz🤩🤩, sanz the real pasif rrq sih",0
2025-06-15T20:58:55Z,@ayuwulandari1928,"Gem 6 seru bngtttt, nice try RRQ besok msc bawa pulang juara ya",0
2025-06-15T20:58:34Z,@YokaiDenz,"siapin aja mentalnya,ada player mvp m3 di msc nanti",0
2025-06-15T20:57:36Z,@fatihsyafrudin,Sengaja dilama lamain biar makin cuan streamingnya ✊🏻😋,0
2025-06-15T20:54:47Z,@AfkarMuzaki,ONIC NIH DEK RAJA ASLI,0
2025-06-15T20:54:40Z,@irrohimzzz,Gg onic🎉,0
2025-06-15T20:53:59Z,@Ripandi-l5c,Muka michell jelek amat anjir kalo lagi nangis,0
2025-06-15T20:52:20Z,@BayuMm-q9u,Mana nih kingdom,0
2025-06-15T20:49:48Z,@fajarfuada9317,1 kata lucu &quot;Remontada&quot; 😂😂,0
2025-06-15T20:47:34Z,@jakaa2178,PAS TOYY yang MAIN LAWAN ONIC KALAH PAS SKYLAR MAIN LAWAN ONIC WIN ❤,0
2025-06-15T22:09:56Z,@TersenyumlahsepertiPatrick,Kan toy sama Skylar sama sama udah pernah kalah,0
2025-06-15T20:45:19Z,@fareeda1216,"Kongdong cuma koar2 hujat sana sini di fase liga doang<br>pas udah play off masuk goa semua, ilang pura-pura jadi fans lain.. MALUUUUU !!! <br><br>udah ya main raja rajaanya, sekarang jadi badut lagi 😂",1
2025-06-15T20:45:18Z,@Bayhaki-r4m,RRQ &quot;R&quot; nya Runner up😂😂,0
2025-06-15T20:44:45Z,@nvacyy,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=23277"">6:27:57</a> jujur2an ini tim konten pada ngira game terakhir kah? 😂",0
2025-06-15T20:40:32Z,@RESSSPECT_01,"Kelemahan rrq pasti di final kenapa ya padahal reguler season main nya bagus banget pas masuk ke final kayak ngedon gitu emang bisa ambil 3 poin pas poin penentuan kok draf nya aneh gitu bukanya pasti match poin itulah kita benar-benar serius draft nya ini gak malah kayak ngeremehin gitu, jujur sekarang gak fans rrq lagi karena udah kecewa aja",1
2025-06-15T20:37:55Z,@rofiqygy778,"Nangis kondom, di awal berisik lu pada😆😆",0
2025-06-15T20:35:47Z,@Shirohige9991,Raja dari segala raja tinja,0
2025-06-15T20:33:31Z,@bambangsulistyo4918,🎉🎉🎉,0
2025-06-15T20:33:23Z,@skylowgilak,Ppq kocakkk. 2 ss enggak juara 😂😂😂,0
2025-06-15T20:30:02Z,@ジークの左乳首,imNO.1Flora🫨,0
2025-06-15T20:26:40Z,@Siahideung,"Selamat untuk onic,,dan respect untuk rrq,, mungkin di season ini bukan waktu/rejekinya",0
2025-06-15T20:26:32Z,@rofiqygy778,Recal&quot; lagi rinz lawak,0
2025-06-15T20:24:20Z,@erwinsyahpakpahan4662,Gg,0
2025-06-15T20:11:54Z,@bobibot_777,<b>RRQ</b> raja runner-up bjirrlah😂😅,1
2025-06-15T20:11:20Z,@ErwinPirmansah-r8l,Pucuk dingin ga,0
2025-06-15T20:11:14Z,@jelitafebrianti22,"terharu banget pas semua player onic nyuruh savero angkat piala sendirian,good job savero and congrats buat onic e-sport ❤🎉",0
2025-06-15T20:10:30Z,@zainalaripin4009,"Konsistensi RRQ<br>Sudah mimpin malah Blunder, bukan enggak belajar tapi lebih tepatnya Ngak mau belajar. <br>Salah Pelatih nya mungkin.. <br>Mimpin 2 - 3 karena main Hero Jungler Tank/Tebel dan hero2 expe yang tebel dan damage. <br>Tapi malah mainkan Jungler Assasin..",0
2025-06-15T20:10:28Z,@rzk4000,A.P EL KLARIFIKASI,0
2025-06-15T20:07:31Z,@daudlee8986,"Siapa yang menang siapa yang ribut, dasar sdm indo 😂",0
2025-06-15T20:07:08Z,@rzk4000,AP SI OWNER PALING NARSIS,0
2025-06-15T20:06:58Z,@deyyys,ini #9 kok yang angkat piala ya?😂😂,0
2025-06-15T20:03:36Z,@remajahijrah3055,2 Tim ini mewakili INDONESIA .<br>ini bukan akhir dari RRQ<br>Dan ONIC belum tentu hanya sampai disini .<br>Masih banyak season lain didepan.<br>Tetap semangat. Dan SELAMAT KEPADA ONIC .,1
2025-06-15T20:03:08Z,@ZakiDarmawan-q2w,Semangat buat rrq😢,0
2025-06-15T20:02:56Z,@IzarMizar,Pengaturan ❤,0
2025-06-15T20:01:33Z,@rifkypratama1680,Game 5 dan 6 doang yang bikin dengkul susah gerak suee<br><br>Buat RRQ semoga bisa juara di seasons depann🙏<br><br>GOOOO ONICC👏👏👏,0
2025-06-15T20:01:21Z,@AwgreinAnwiha,"HINA BGT hinaa , PPQ ga pernah belajar dari kesalahan<br><br>Runner up tetaplah Runner Up 😂😂",0
2025-06-15T20:00:28Z,@cr7officialfans798,PPQ menangis di pojokan,0
2025-06-15T19:58:31Z,@febriandwia8144,MANA PUCUK DINGINYA SAYANG..MASIH BERLAKU G..LAWAK DRAK SISTEM,0
2025-06-15T19:56:50Z,@BABA-zg8mx,"yeb ini apa ya, best coach mlbb fs",0
2025-06-15T19:56:07Z,@antymamontomamonto,"Congrats onic, disini kita bisa lihat bahwa ini indo tidak Ada kemajuan dimpl buktinya yang menang selalu onic jadi jangan berharap ini do menang di MSC karena harapan indo cuman onic",0
2025-06-15T19:53:18Z,@febriandwia8144,Haha kalah kan..makanya jangan sosoan..belum juga juara dah main predik🗿🗿,0
2025-06-15T19:53:06Z,@Ruzzy25,sial enak banget scroll tiktok opq kalah hahaha,0
2025-06-15T19:53:06Z,@kudawoi7696,udah ya main raja raja annya🤣🤣,0
2025-06-15T19:52:18Z,@WiBu-l3h,Yang di pucuk hari itu kalah ama #9 hahaha🤭😹,0
2025-06-15T19:51:44Z,@nursinpac9901,Udah di bilang kalok rrq taunting siap-siap kalah udah😅😅😅,0
2025-06-15T19:51:27Z,@wiinnnn___,𝘗𝘰𝘱𝘤𝘰𝘳𝘯 𝘨𝘶𝘺𝘴 ! ! ! 🔥୧⍤⃝🍿🔥,1
2025-06-15T19:51:17Z,@wiinnnn___,𝘖 𝘮 𝘢 𝘨 𝘢 𝘢 𝘢 ! ! ! 😱,1
2025-06-15T19:44:35Z,@dedygkurniawan6256,Kiboy bosen angkat piala😅,0
2025-06-15T19:44:33Z,@UKICARLOES,Adi ikut ikutan,0
2025-06-15T19:44:13Z,@Adim-p6h,Sesuai Prediksi EVOS berhasil dapat IMMORTAL CUP TROPHY,0
2025-06-15T19:38:20Z,@begenakal6640,ayolah,0
2025-06-15T19:36:44Z,@pppagung3147,toy cuman bisa granger😂😂😂😂,0
2025-06-15T19:35:33Z,@Shii_Snazzy,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=28277"">7:51:17</a> name of the music?",2
2025-06-16T01:55:42Z,@elmanuckam,We Own This,0
2025-06-15T19:34:40Z,@DwiJaya18,"Udah di bilang RRQ mah hanya untuk kebutuhan viewers aja, Mafia Oh Mafia",0
2025-06-15T19:33:28Z,@vickvieda,"Bukanya RRQ udah juara yah???? Ehh lupa juara regular donk kita sangat bangga 🤭,,,<br><br>6 season cukup juara regular season aja ya adik adik,😂😂",0
2025-06-15T19:32:29Z,@booliau-ge7ne,Final msc ewc homebois vs selangor red giants . Malaysia angkat piala tahun ini !!!,0
2025-06-15T19:31:28Z,@Tapejaraaa,Ini Caster Berpihak ke RRQ BANGET,0
2025-06-15T19:31:28Z,@booliau-ge7ne,DI MSC ONIC DAN RRQ DIBANTAI SAMA HOMEBOIS AJAA . SEMOGA ONIC AIRPORT LAGI DI MSC 2025 . indo rupee king badut aja di msc 😂😂😜😜😜,0
2025-06-15T19:30:38Z,@isfakvandorez3144,Cuma kehadiran seorang coach yeb❤,0
2025-06-15T19:28:57Z,@booliau-ge7ne,Macam ini ke team rrq main? Nanti msc di bantai sama selangor red giants .. mpl id paling lemah semua 😂😂 indo nanti dua dua team tak lepas playoff 😢😢,0
2025-06-15T19:28:52Z,@reffa0808,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=26685"">7:24:45</a> its mewek time nyam nyam nyam😂",21
2025-06-15T19:28:00Z,@PutraMaulanayanto,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=26720"">7:25:20</a>",0
2025-06-15T19:27:47Z,@Rendy32-v8s,Taek,0
2025-06-15T19:26:52Z,@DodiIskandar-b7h,Enek banget liat gaya toy,0
2025-06-15T19:26:44Z,@Istighfari-kb8hp,Udah benar main Jung tank malah di kasih ass lagi udah tau ass sutsujin lagi oleng malah di kasih haya udah bener Jung tank xp nya kasih demeg biar diren yang gendong kirain keszchut udah ngerti sutsujin ass nya lagi kurang dri 2game sebelumnya malah di kasih ass lagi,0
2025-06-15T19:26:23Z,@TaufikNurHidayat-kn1rh,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=23941"">6:39:01</a> lucu banget savero di usap kepalanya ama kairi😅",78
2025-06-15T23:05:35Z,@nevY-WW,"bentuk team saling support, kairi kayaknya emang bangga banget ama Savero wkwkwk",27
2025-06-15T19:24:56Z,@PutraMaulanayanto,Kartu yang di pegang sze 🗿,0
2025-06-15T19:22:20Z,@nindyshang,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=142"">02:22</a> RRQ sudah berjuang namun tetap ONIC menjadi team terbaik , dan untuk pilihan game terbaik saya tetap percayakan kepada ＩＮＢＯＸ４Ｄ rajanya game",721
2025-06-15T19:21:02Z,@hhcinema8857,Still Onic Time,0
2025-06-15T19:20:02Z,@BSN8875,huffftt blunder lagi apalagi di game 6 dan parsha emang bikin pembeda<br>last game pick hero udah pasrah susah buat menang <br>nasib runerup lagi<br>NT RRQ😢,0
2025-06-15T19:18:23Z,@bintangtaruna6750,Lepas lagi badang nya 😅,0
2025-06-15T19:17:42Z,@WiraferonicaWira,Toys belom menang udah gaya gaya an wkwkwk,0
2025-06-15T19:17:38Z,@UchihaItachi-dc9jh,"<a href=""http://www.youtube.com/results?search_query=%23cumabisagranger"">#cumabisaGranger</a> 😂",0
2025-06-15T19:17:19Z,@UND-WAT,tetap menjadi badut mpl,0
2025-06-15T19:15:53Z,@skyyskuy,"- 4 kata lucu &quot;raja dari segala raja&quot; prett.<br>- &quot;ini saatnya kita bukan onic&quot; prett.<br>- kalo mau juara via jalur voting aja pasti menang! 🤡🤡🤡<br>Thnks onic menyelamatkan dunia dari kebisingan <a href=""http://www.youtube.com/results?search_query=%23itsonictime"">#itsonictime</a>",0
2025-06-15T19:13:02Z,@TimurEstrada,MAIN LUTPII DEPAN BENNED LAWAK,1
2025-06-15T19:17:45Z,@updatechenell,Bye one bene sama gue sini yam,0
2025-06-15T19:20:28Z,@TimurEstrada,​@@updatechenellkenapa pepeqi hina?,0
2025-06-15T19:21:17Z,@TimurEstrada,"​@@updatechenellNajis byone sama runner up hina, menang belom bacot gede, 😂 di bungakm king ONIC, HAMA KONGDOM NANGIS AJA",0
2025-06-15T19:54:43Z,@febriandwia8144,​@@updatechenell ngamuk yaa😂😂..,0
2025-06-15T22:19:07Z,@HaxT59,​@@updatechenellfans ppq emosi😹,0
2025-06-15T19:12:23Z,@leplepex6969,"Seru seru,,,,,<br> Buat onic selamat....<br>Buat rrq kalian hebat....",0
2025-06-15T19:17:14Z,@updatechenell,Apaan si yam wkwk,0
2025-06-15T19:10:08Z,@Mumunaja-d2t,Toyy beban,0
2025-06-15T19:07:09Z,@evendifebrian6884,Keluarin sutsujin,0
2025-06-15T19:07:07Z,@syahrulramadhan3619,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=23276"">6:27:56</a>",1
2025-06-15T19:06:57Z,@erilakbarrukmana2924,udah ya kids maen raja rajaannya,0
2025-06-15T19:06:00Z,@alt-xb9yp,"Kata2 mutiara fans nya rrq&quot;Kalau bisa nonton rrq sampai habis ya&quot;eh pas di tonton kalah,tau gitu enakan bobo.dah tau yang menang pasti Onic😂.",0
2025-06-15T19:04:23Z,@freezzlyy_hok,Udah ya main raja rajaannya 😹😹,0
2025-06-15T19:04:08Z,@IsmailMantap,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=25816"">7:10:16</a> itu pake skill dua terus recall langsung balik lagi ke Lane pake skill 2, heal dapet Minions dapet. Keren",19
2025-06-15T19:18:00Z,@waitwhat2686,Lu ngetik gini pun gak banyak yang paham😂,1
2025-06-15T23:53:26Z,@Ariskeplek,Gitu doang mah banyak yang bisa kali,3
2025-06-16T00:07:49Z,@afaiyah123-w2f,​@@Ariskeplek yang engga bisa itu ppq juara yah😏😏😏,4
2025-06-16T01:03:13Z,@IsmailMantap,​@@Ariskeplekcobain dulu melakukan seperti itu di level 3. Itu jempol kalau gitu pencet skill 2 cepet banget kalau gitu,2
2025-06-16T06:18:54Z,@heartpenned,@@Ariskeplek iya aris iyain aja dulu,0
2025-06-15T19:03:14Z,@EM2NNN,Rrq butuh hazell,0
2025-06-15T19:01:15Z,@adidadelo9979,kalau tadi pakek paveus baru menang soalnya ada wawan sm coo bs nambah setak,0
2025-06-15T19:00:56Z,@idonxx288,from #9 to champion its onic time 😹<br>bukan #1 to runner up 🤡,0
2025-06-15T19:00:11Z,@RobbiRomansyah-m8v,Coba toy mana tangan y tadi maen tembak2an depan kamera,0
2025-06-15T18:57:39Z,@bintangtaruna6750,Kebanyakan KUMAR,0
2025-06-15T18:57:21Z,@chandrajuliandi3871,Adi: Makasih coach Yeb berkat kamu aku juara MPL tanpa kontribusi sama sekali 🫣,0
2025-06-15T18:54:04Z,@rakyatmiskinjelata,KALAU SETTINGAN YAH TETAP SETINGAN SEMANGAT SPORTIFITASMU TETAP TERSETING YAH GAES,0
2025-06-15T18:53:31Z,@Ptrfff,Ppq ayam wkwkwkw,0
2025-06-15T18:53:05Z,@RudiSarif,RRQ REPEH😂,0
2025-06-15T18:52:51Z,@nanaswift2768,Udah 3-2 malah ngetroll😂😂,0
2025-06-15T18:52:31Z,@akbardarono,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=14028"">3:53:48</a> game ke3 yang disukai ⭐𝐓𝐔𝐊𝐀𝐍𝐆𝐓𝐎𝐓𝐎⭐",227
2025-06-15T20:41:07Z,@nasgorveg,"bener, grangernya ngeri sih",0
2025-06-15T21:14:00Z,@ariqrechanvahreza860,judol udah sengeri ini jir,1
2025-06-15T22:26:53Z,@HimpunanSemesta-r4b,"Tar juga makin berkembang lagi judol, entah gimana cara promosi nya😂​@@ariqrechanvahreza860",0
2025-06-16T11:47:33Z,@alfarizy78,@@nasgorveglebih ngeri iklan judolnya sih,0
2025-06-15T18:52:30Z,@ryuchan6789,Liga boring,0
2025-06-15T18:52:27Z,@isnaisnamanggala6025,Tadi aku stop nonton pas skor mereka imbang. Gak kuat liat onic kalah. tapi pas aku intip kejutan banget buat aku. Aku jingkrak2 karena onic yang ngkat piala nya❤ onic,0
2025-06-15T18:51:42Z,@bintangkuning055,"<a href=""https://www.youtube.com/watch?v=8wOi4vseeKM&amp;t=8867"">2:27:47</a> awal mula keseruan 🔥𝐓𝐔𝐊𝐀𝐍𝐆𝐓𝐎𝐓𝐎🔥",0
2025-06-15T18:50:43Z,@DearHenryy,el runner up,0
2025-06-15T18:50:16Z,@nelsonrodjowadu13,Inikah kekuatan Dream Team MPL😂😂😂,0
2025-06-15T18:49:58Z,@xelfrjyn,onic ini defend nya gg banget jir gila,0
2025-06-15T23:44:17Z,@agungprasojo8600,Asli bang. Mereka kalau defend GG bnget. Gw jd pendukung Onic sejak mereka bisa nge comeback Echo di MSC 2023 kemarin yang berhasil defend 7 lord. Momen itu benar-benar absolute cinema sih,0
2025-06-15T18:46:29Z,@andikapatrabedegul,Coach Yeb berpengaruh banget di onic,0
2025-06-15T18:48:23Z,@hayabuset1234,tapi tadi lu pas 3-2 bacot mulu di komen😂,2
2025-06-15T18:46:20Z,@Robbyandrian-fo1fz,Rrq.Rrq. gue kingdom Dr season 12 berharap juara. engga pernah juara.. sekarang gue pindah jadi El familia.. engga terlalu berharap sama alterego,0
2025-06-15T18:45:53Z,@afyerrr,sanz &gt; rinz yah,0
2025-06-15T18:45:50Z,@Namm_x7,"Game 7 apasi draft rrq udah tau idok butuh moment, kalo gatot susah moment hadeh nt, congrats onic🎉",0
2025-06-15T18:45:35Z,@SarwanHamid-z9v,kembalikan skaylar KAmi,0
2025-06-15T18:44:42Z,@alipaja13,"Good , masih bisa ngimbangin , dari pada kaga punya poin",0
2025-06-15T18:48:56Z,@hayabuset1234,makanya jangan sombong,0
2025-06-15T18:41:56Z,@yogasusila8062,helm cakil ditanya bisa dipake ngebut gak kocak kurang brefing,0
2025-06-15T18:39:12Z,@MuhamadIsmail-o8n,Gua sebagai kingdom gua kecewa😢,0
2025-06-15T18:49:13Z,@hayabuset1234,"tadi sombong, sekarang kecewa😂",0
2025-06-15T18:37:54Z,@jelitafebrianti22,"asli lucu gemoy banget savero pas angkat piala,kaya bocil yang lagi ikut ikutan,good job savero lu keren bgt❤",0
2025-06-15T18:37:45Z,@azilahmamat8223,"RINZ KAYAK BIASA EL BLUNDER banyak GAYA HYPE TINGGI KAYAK BAKALAN JUARA😂😂 MAMAM BANYAK GAYA RECALL2 DIDEPAN KING SANZ,ANAK BARU SOK GAYA YAKIN MENANG😂 ENDING yang nangis",0
2025-06-15T18:36:57Z,@legendisbacklegendisback3101,Sanz raja,1
2025-06-15T18:36:24Z,@satriaanggada4914,Yeb tolongin yeb,0
2025-06-15T18:33:52Z,@abay9891,Ban parsa lol,1
2025-06-15T18:33:38Z,@EgvDonquixote,"Hari2 Runner-up RRQ Hoshi 😢,,percaya akan proses,,gpp belum mengangkat piala,,NT NT",0
2025-06-15T18:33:23Z,@IntanPutrisalsabila-m1x3w,"Badut kompetisi ,,,up",0
2025-06-15T18:32:57Z,@heartpenned,"Shoutout buat staff mpl yang udah berusaha semaksimal mungkin buat menjaga antusiasme dari penonton MPL dari awal sampai akhir ❤ see you next season semoga ke depannya bisa makin keren lagi, jangan lupa dengerin kritik sarannya buat bahan improve ke depannya. Semangat!",0
2025-06-15T18:32:51Z,@azilahmamat8223,"<a href=""http://www.youtube.com/results?search_query=%23cumanrunnerup"">#CUMANRUNNERUP</a>😂😂 PELANGKAP DOANG PPQ😂 RAJA SEGALA RAJA RUNNER UP KASIAN,BUBAR AJA WOIII",0
